code,date,price,depr,cashpr,eps,cfp,ret
000959.SZ,20030630,5.97,250519604.77,0.5157252651657872,0.14,0.3996,-0.06798734098493266
000959.SZ,20031231,6.08,501420690.57,-2.036937052569648,0.36,1.1639,0.045424125114255844
000959.SZ,20040630,5.07,251103642.9,1.3748423312725218,0.21,0.124,-0.11887820606482694
000959.SZ,20041231,4.18,547899620.9,0.9599045298419816,0.47,0.0984,-0.016607736399660636
000959.SZ,20050630,3.35,236908018.65,2.326019279760311,0.21,0.0245,-0.09395240634386451
000959.SZ,20060331,3.05,124783474.88,2.791391939452955,0.043,0.1861,0.08909999478604598
000959.SZ,20060630,2.96,249875928.41,2.691451841748236,0.13,0.308,-0.029952322283351217
000959.SZ,20080630,4.3,234778015.69,1.1470202665626903,0.1856,-0.0131,-0.2923224520082831
000959.SZ,20081231,2.88,507520351.14,2.3012573488513395,0.1384,-0.6482,-0.05735129647146567
000959.SZ,20090630,6.02,293232692.4,1.6299742417478478,0.032,0.255,0.23694264127417974
000959.SZ,20091231,6.01,587055651.13,2.7183297408153253,0.1239,0.2684,0.06354068303714865
000959.SZ,20100630,3.12,372568927.13,3.13515786643291,0.0188,-0.1539,-0.19453301727294392
000959.SZ,20121231,2.75,399628385.63,-0.1639651998716191,-0.1204,-0.2307,0.09531017980432493
000959.SZ,20131231,2.05,348055410.29,2.5632922400374905,-0.0772,-0.0718,-0.047628048989254705
000959.SZ,20140630,2.45,1025172976.23,-404.6493717422782,0.0018,0.018000000000000002,0.020619287202735825
000959.SZ,20141231,4.15,2051578163.73,-672.4138829819461,0.0118,-0.0059,-0.026160826038671935
000959.SZ,20151231,4.08,2192797033.27,-1.8663902255175908,-0.2149,-0.0175,0.13633644355213118
000959.SZ,20160630,3.7,2405929619.59,557.9430709719263,0.0031,-0.0915,-0.04492168739151168
000959.SZ,20170630,6.99,2514651447.15,-0.015287805406645476,0.1794,-0.1634,0.04686069631818668
000961.SZ,20011231,7.7,65012697.71,-14.128059931976168,0.19,0.6825,-0.09176197974822754
000961.SZ,20021231,5.36,74449236.16,-0.8174094628816237,0.15,0.1923,-0.08405302527969034
000961.SZ,20030630,5.61,39785833.22,-4.556900597137677,0.05,-0.7388,-0.07053653978612455
000961.SZ,20031231,5.01,83563353.76,6.163624006726912,0.08,-0.7009,-0.041061486797773925
000961.SZ,20040630,4.2,55763451.64,3.0766208617634034,0.06,0.5181,-0.17834540841431504
000961.SZ,20041231,4.03,109861225.58,10.629737338841739,0.07,0.2385,-0.12793262216750198
000961.SZ,20050630,2.86,67517721.64,5.525301832835861,0.03,0.0138,0.031974304632514106
000961.SZ,20080630,5.15,68427065.4,3.6464759938209506,0.05,-0.4308,-0.44791684184289215
000961.SZ,20081231,4.81,137023639.0,3.231229699062018,0.09,-0.3225,0.2759699165232697
000961.SZ,20090630,16.26,41871067.79,-13.378260712012596,0.59,1.9012,0.21991997035096222
000961.SZ,20091231,22.39,82861191.41,-8.319025722821207,0.89,1.8383,0.036847470780675
000961.SZ,20100630,8.8,23288925.56,-4.266339098695644,0.29,0.7014,0.016036998909817104
000961.SZ,20101231,11.43,51742804.57,-1.5780669612881584,0.63,0.2577,0.09059689535222665
000961.SZ,20110630,10.54,28944552.61,-6.50563456607203,0.35,-0.0717,0.08511564182473061
000961.SZ,20121231,13.72,173968147.63,0.7720283199330465,0.88,1.1797,0.17043908109215392
000961.SZ,20131231,7.03,169763866.59,-6.068343134353214,1.04,0.9314,-0.09233148175266448
000961.SZ,20140630,6.53,74533179.7,-9.388619586722358,0.44,0.1049,-0.05945286991347206
000961.SZ,20141231,13.7,204590973.83,2.556902098072924,0.82,-0.1151,0.208650544011643
000961.SZ,20150630,19.97,58156477.21,-7.212962164865051,0.38,-0.5323,-0.14646689637645302
000961.SZ,20151231,15.46,264186900.01,-17.3694999697978,0.3,-0.5974,-0.005804595465967224
000961.SZ,20160630,5.61,102307999.85,-18.395726823584525,0.1017,0.8183,-1.1359344046113602
000961.SZ,20170630,6.52,111917487.83,-6.333478641988237,0.0955,0.5676,-0.010678972575854255
000963.SZ,20011231,21.88,12915863.26,0.04566333828981173,0.3,0.7488,-0.07185288499819775
000963.SZ,20021231,12.29,21154918.79,2.3325536942872844,0.1224,-0.0778,0.03140754021073468
000963.SZ,20030630,9.64,9679640.42,-0.9514810363303124,0.043,-0.0321,-0.042646056049138875
000963.SZ,20031231,7.58,25696202.4,0.3201370206484006,0.0805,0.0084,-0.052677560123903074
000963.SZ,20040630,6.7,9660475.95,1.3893883628060255,0.0588,-0.0064,-0.11811465562294435
000963.SZ,20041231,4.38,27842082.98,1.6833804928188472,0.0805,0.0836,-0.08739182211500997
000963.SZ,20050630,4.53,13454918.84,0.9667591748641876,0.0917,0.2397,-0.03471064296324543
000963.SZ,20080630,12.2,17979402.1,0.5437266153028139,0.2081,0.5844,-0.2329315576803727
000963.SZ,20081231,10.77,38470819.49,0.941789309171623,0.3884,0.033,0.3618614706260324
000963.SZ,20090630,12.87,24549475.78,0.483668890681038,0.2831,0.2688,0.07584278549821055
000963.SZ,20091231,18.4,48901418.32,0.19088981749444653,0.87,0.2594,-0.01456729293869153
000963.SZ,20100630,23.78,31238171.07,1.3560996907799612,0.3654,0.032,-0.13437208203931572
000963.SZ,20101231,32.87,56783345.79,1.2503284491464268,0.73,-0.5805,-0.06649507860160782
000963.SZ,20110630,24.27,28840925.77,-0.3247241679130259,0.4461,1.1863,-0.02160263343242647
000963.SZ,20121231,34.0,70356895.28,0.7782523687650182,1.08,0.0008,0.07004384373292645
000963.SZ,20131231,46.0,86493567.19,0.2856066438369255,1.32,0.2729,0.1303067836044035
000963.SZ,20140630,54.0,61576992.26,0.9452972265886288,0.8968,0.9545,0.09370036514042639
000963.SZ,20141231,52.61,98269690.81,1.7625389133295633,1.74,0.3094,0.007440652471733028
000963.SZ,20150630,71.48,62924092.22,-0.7383369231031015,1.5357,1.0576,-0.0613156499951037
000963.SZ,20151231,81.96,118430316.14,-0.2925794303768008,2.53,1.0775,0.08860988538915401
000963.SZ,20160630,67.4,65558457.17,-3.0671840325533735,1.7241,1.1351,0.02524172474919411
000963.SZ,20170630,49.7,94811277.12,0.028510113275389982,1.0713,-0.7351,0.08829260714567842
000983.SZ,20011231,8.75,109113365.32,0.4954616294469371,0.32,0.4425,-0.015873349156290233
000983.SZ,20021231,6.11,144925222.02,0.9734404527439732,0.25,-0.3873,-0.14593370672497746
000983.SZ,20031231,9.67,163433668.39,-1.5590271909317033,0.37,0.6561,0.1515687005978461
000983.SZ,20040630,10.3,92862062.3,-1.5044099894620069,0.35,0.2972,-0.11194076003215499
000983.SZ,20041231,14.87,182290854.44,-1.3059864971124784,0.78,0.2961,-0.055588026528996866
000983.SZ,20050630,6.86,136696077.88,0.1083751835643067,0.4,-0.2823,-0.12456272264176212
000983.SZ,20060630,8.07,269661857.03,-0.2772080746280222,0.42,-0.4921,-0.06244525371430655
000983.SZ,20080630,50.0,276846050.67,-0.21774947536039635,1.0175,0.4724,-0.01725035340652759
000983.SZ,20081231,11.66,963383119.99,0.05376089811610156,1.4395,0.3885,0.3009196758270096
000983.SZ,20090630,29.9,405226581.64,-0.08442790167170287,0.5371,-0.021,0.1509784591188426
000983.SZ,20091231,39.89,975428487.72,-0.8317685356187908,0.9198,0.9915,-0.026470314813937086
000983.SZ,20100630,18.16,568564755.78,0.6817553836304882,0.5407,0.158,-0.49427980185453774
000983.SZ,20101231,26.69,1546932290.12,0.8356074640229874,0.8392,0.3875,0.10249214678965289
000983.SZ,20110630,24.2,473974561.64,1.0598164551892275,0.5916,0.5147,0.031055789937311153
000983.SZ,20121231,13.91,2707130004.62,2.711946385293384,0.5745,-0.5384,0.2122398772849224
000983.SZ,20131231,7.1,2638302985.38,6.347646862436358,0.3352,-0.708,-0.10423311982251804
000983.SZ,20140630,5.27,708181409.26,2.301591514196751,0.1183,0.0878,-0.001895735164899312
000983.SZ,20141231,8.22,2036612931.19,-3.638831129954636,0.0867,0.064,0.16066006001277533
000983.SZ,20150630,9.48,794060743.78,-2.1741474836484835,0.0643,0.1589,0.053071467783401584
000983.SZ,20151231,6.08,1797057432.47,16.235401822967365,0.0448,0.2425,0.01993421490081733
000983.SZ,20160630,8.15,787106699.08,-9.708296826736516,0.0347,0.4157,0.09789019229266095
000983.SZ,20170630,8.77,896923144.49,0.09256336003360127,0.2911,-0.0071,0.1288186188088535
000983.SZ,20170630,8.77,896923144.49,-1.1898616490764875,0.2911,-0.0071,0.1288186188088535
001979.SZ,20151231,20.86,592156048.87,-2.408037842597481,0.8819,1.8362,
001979.SZ,20160630,14.25,313639797.36,0.7658014830496025,0.48,-0.7835,0.0049243856106781945
002007.SZ,20040630,21.08,4414559.27,-13.795856567591764,0.537,5.0362,
002007.SZ,20041231,17.65,10064421.65,-6.105572903716159,0.7390000000000001,2.6509,-0.03342929664919483
002007.SZ,20050630,8.74,5703495.06,6.204877019096767,0.228,-0.8737,0.10739665787312701
002007.SZ,20060630,22.0,8476602.04,2.218893338134336,0.40299999999999997,-0.3078,0.1673433827041564
002007.SZ,20060630,22.0,8476602.04,-0.02992947347446953,0.40299999999999997,-0.3078,0.1673433827041564
002007.SZ,20080630,41.36,18772414.19,-0.01000750557551192,0.35,-0.0176,-0.03492456142710588
002007.SZ,20081231,38.5,36861781.82,-1.4475226354398183,0.85,0.6336,0.10969891725642453
002007.SZ,20090630,36.73,20118514.71,0.8733322824826647,0.21,-0.0487,0.34549732181009374
002007.SZ,20091231,55.42,42003441.45,0.2071061324996074,1.6896,1.145,-0.11541446031030145
002007.SZ,20100630,45.08,28782847.38,0.5109904364934407,0.5374,0.0887,-0.06317890162153168
002007.SZ,20101231,48.39,63370794.22,0.21385970799651385,1.0627,0.6501,-0.10225588727152916
002007.SZ,20110630,33.94,37317754.21,0.9143984275780777,0.37799999999999995,-0.2975,0.029602998857563956
002007.SZ,20121231,21.04,89676788.59,0.8767592575112307,0.5203,-0.2408,0.0811523218002268
002007.SZ,20131231,28.7,96972336.26,-0.11687267744626807,0.8233,0.4899,0.0789979574479136
002007.SZ,20140630,26.1,53681813.55,0.4158340164468818,0.4916,-0.3477,0.05270586651225229
002007.SZ,20141231,33.3,105382169.2,0.2710684893112975,0.9266,-0.6121,-0.11343592966337167
002007.SZ,20150630,44.29,54389737.05,1.0501965127794977,0.5331,0.2784,-0.3155142151522677
002007.SZ,20151231,44.0,110379465.56,0.5001190669845321,1.0134,-0.5415,0.10738276103859407
002007.SZ,20160630,31.4,65091606.41,0.4890169047283583,0.4412,0.064,-0.4579890674221988
002007.SZ,20170630,36.5,70968206.14,0.9144943497213452,0.4635,0.0493,0.030600440448717042
002008.SZ,20041231,18.6,4080160.71,-4.759504852148421,0.4963,1.5366,-0.09041061096316637
002008.SZ,20050630,9.24,2931776.24,1.1583083563189116,0.1532,-0.4594,-0.3754372203942552
002008.SZ,20060630,15.1,5183902.04,0.5180842530698219,0.13,-0.0394,0.20509548144250675
002008.SZ,20060630,15.1,5183902.04,-1.7974044921182748,0.13,-0.0394,0.20509548144250675
002008.SZ,20080630,11.33,20804413.77,0.5241261044856504,0.18,-0.2852,-0.135955636236029
002008.SZ,20081231,5.85,48218154.82,-5.092738008976598,0.21,0.0967,0.0781925683853749
002008.SZ,20090630,8.15,24382114.73,2.3827712177569635,0.0375,-0.2119,-0.06760131066811695
002008.SZ,20091231,10.82,54082330.33,9.01364685775825,0.0043,-0.0797,0.21234257304881246
002008.SZ,20100630,11.09,35726928.17,0.904916213643223,0.162,1.1663,-0.01964348876575344
002008.SZ,20101231,22.4,81731358.83,0.5582153668267512,0.5395,0.3071,0.2787931250345349
002008.SZ,20110630,12.48,45894307.85,0.8351711815107509,0.1785,-0.1889,-0.3449072575667519
002008.SZ,20121231,8.18,104210790.83,0.12908257039584695,0.59,-0.3123,0.1643903760959424
002008.SZ,20131231,13.49,102791105.4,0.31870635829330834,0.53,0.3001,0.05172255431102169
002008.SZ,20140630,17.34,58520739.33,-1.7298111681544823,0.23,-0.3046,-0.007469152793569367
002008.SZ,20141231,15.97,115912308.2,0.43753913135888217,0.67,0.1009,-0.0828805441659472
002008.SZ,20150630,28.72,60319507.21,0.4746120955371664,0.3,-0.452,-0.07219109433404455
002008.SZ,20151231,25.89,117554249.82,0.3410688425524365,0.71,-0.1849,0.08249195156629738
002008.SZ,20160630,22.84,71764801.48,0.8459832716382719,0.38,0.0662,-0.006980831141340205
002008.SZ,20170630,34.64,84196056.05,-1.03907155315346,0.86,-0.0147,0.10459098887879778
002024.SZ,20041231,46.2,14589614.3,-2.005861313087782,2.31,3.6718,-0.03509131981127006
002024.SZ,20050630,32.24,11723603.73,0.3021136822346643,0.66,0.2431,-0.6376659465348836
002024.SZ,20060630,51.2,24219563.61,-4.118171772035635,0.77,3.8634,0.08559193033540353
002024.SZ,20080630,41.3,72703000.0,-2.292203013702815,0.76,0.9840000000000001,-0.21643831264542768
002024.SZ,20081231,17.91,162519000.0,-1.1621431588516538,0.74,1.1342,-0.014962872676712377
002024.SZ,20090630,16.07,97417000.0,-0.17731302878626656,0.2819,0.7713,0.09936318613191976
002024.SZ,20091231,20.78,194466000.0,-0.9352853177644266,0.64,1.3789,0.09060519248929948
002024.SZ,20100630,11.4,100309000.0,-0.10082353344142764,0.28,-0.3458,0.04944827541398133
002024.SZ,20101231,13.1,209134000.0,-0.2409880482758041,0.57,-0.2356,-0.054950719982417635
002024.SZ,20110630,12.81,162682000.0,0.3521338920565976,0.35,-0.2029,0.05125220890920715
002024.SZ,20121231,6.65,598380000.0,-2.760024048482914,0.3722,0.988,0.12306009275722721
002024.SZ,20131231,9.03,747953000.0,-12.861561299684572,0.05,-0.6942,-0.19278708883361584
002024.SZ,20140630,6.56,391644000.0,2.822028852585281,-0.1,-0.1895,-0.056311171562715534
002024.SZ,20141231,9.0,936906000.0,-0.0255860566769979,0.12,-0.382,0.07736112115746811
002024.SZ,20150630,15.3,437333000.0,-5.157724247008582,0.05,0.6667,-0.1915382118988787
002024.SZ,20151231,13.45,886983000.0,-7.287640434816662,0.12,0.6123,-0.020604113732031658
002024.SZ,20151231,13.45,886983000.0,-7.725800557165329,0.12,0.6123,-0.020604113732031658
002024.SZ,20160630,10.86,445020000.0,90.19566161218222,-0.02,0.6934,-0.014625489218979014
002024.SZ,20170630,11.25,466246000.0,4.922166349433122,0.03,0.139,0.05668793629657255
002027.SZ,20041231,10.83,4651455.16,-5.565642067571771,0.55,1.6343,-0.07555791638718168
002027.SZ,20050630,6.69,3907132.66,0.498290161833967,0.16,0.1093,0.1256615232284633
002027.SZ,20060630,7.12,6761610.73,0.36820457894264863,0.13,-0.0732,-0.004204631282031924
002027.SZ,20060630,7.12,6761610.73,0.6849321519396202,0.13,-0.0732,-0.004204631282031924
002027.SZ,20080630,4.28,8857800.18,19.80032887366911,0.0028,0.0864,-0.3039049079586682
002027.SZ,20081231,3.56,18876556.16,4.937434056880378,0.01,-0.0323,0.27650877185365563
002027.SZ,20090630,5.6,9648452.63,-2.4090591565886412,0.0041,-0.1407,0.019838342219664164
002027.SZ,20091231,6.52,18896019.03,-0.0005975766275855751,-0.23,0.3629,0.029574139782476673
002027.SZ,20100630,4.9,5568080.2,3.556652563783947,0.0048,-0.3031,-0.08411603306117219
002027.SZ,20101231,6.45,17664393.42,2.9797362404394083,0.03,-0.1628,-0.07322164371103203
002027.SZ,20110630,6.11,7890023.31,-12.900722350806687,0.0063,-0.2562,-0.06494760275505748
002027.SZ,20121231,4.07,17347096.21,-4.640464211685745,0.03,0.1586,0.1451820098444979
002027.SZ,20131231,5.32,16172041.38,0.27400891746477524,-0.41,-0.0664,-0.17540546509558141
002027.SZ,20140630,7.14,2108734.75,-43.23579820280463,0.0023,-0.2499,-0.03576722385863114
002027.SZ,20141231,7.3,8122541.17,-1.9131473202505744,0.02,-0.3301,-0.27908356719654925
002027.SZ,20151231,42.55,135694324.6,-0.01430795141927066,7.55,0.3781,-0.1583386413884643
002027.SZ,20160630,16.51,64749096.85,0.7408226309334497,0.45,0.0642,-0.5777084572412547
002027.SZ,20170630,13.76,61185836.93,2.9478103627582324,0.29,0.4092,0.06609011182899006
002027.SZ,20170630,13.76,61185836.93,1.4605658211649084,0.29,0.4092,0.06609011182899006
002044.SZ,20050630,5.19,5720562.71,-37.753375660797744,0.033,1.1829,0.19044696423787166
002044.SZ,20080630,4.64,6692623.85,-0.2939109301994816,0.02,0.0167,-0.3137404466664364
002044.SZ,20081231,3.54,12762872.44,-1.1381988345927103,0.08,0.1094,0.14244916554657736
002044.SZ,20090630,5.92,5970464.94,1.9586223666041085,0.03,0.0819,0.02739897418811456
002044.SZ,20091231,8.06,12075392.86,0.30694365105791016,0.12,0.2209,-0.02572095251706295
002044.SZ,20100630,7.28,5540404.14,2.477400207315049,0.032,-0.1507,-0.03376417960320758
002044.SZ,20101231,15.11,11144292.69,-0.7266494403571543,0.14,-0.4156,-0.017060781265856334
002044.SZ,20110630,11.6,5629272.93,-3.1923277468912543,0.034,-0.2172,0.08169637307536509
002044.SZ,20121231,7.25,11638710.63,0.7060681028632578,0.27,0.3456,0.1859142095458539
002044.SZ,20131231,7.03,14831348.48,-1.980232249414165,-0.03,-0.0775,-0.04042362215064664
002044.SZ,20140630,6.38,7173480.47,5.591280105342211,0.05,-0.7305,0.020586633608388312
002044.SZ,20150630,55.0,5798043.48,2.6785727156181918,0.03,-0.4304,-0.02690745291992438
002044.SZ,20160630,14.47,50867459.14,-8.946626932892102,-0.01,-0.2529,-0.6431987785111235
002050.SZ,20050630,10.13,7269595.05,-6.753676676096001,0.2878,2.0953,
002050.SZ,20080630,14.49,9474370.83,0.5703285337359519,0.42,-0.6243,-0.22686333241674173
002050.SZ,20081231,12.34,58791641.19,-0.5262260088240627,0.95,-0.8383,0.3312992538602523
002050.SZ,20090630,14.7,30241892.62,1.5025122155665325,0.36,-0.0392,-0.03869728995368384
002050.SZ,20091231,22.49,61383716.23,0.18909618730366606,0.9,-0.3477,-0.001776988472928913
002050.SZ,20100630,23.0,29880575.72,0.8015513985774562,0.61,0.1957,-0.05908891637000644
002050.SZ,20101231,33.5,65162941.91,-2.25587021229344,1.19,3.5709,0.03153687674457549
002050.SZ,20110630,33.3,33104321.54,-1.3206040027647301,0.69,-0.7922,0.028943376039488506
002050.SZ,20121231,9.04,92302490.7,-0.6565896095606629,0.46,-1.2064,0.11598708297361292
002050.SZ,20131231,11.3,191637423.35,-0.7059112808676946,0.54,-0.1193,0.045256591588120856
002050.SZ,20140630,10.86,94622031.57,-2.3859009448499937,0.31,-0.1363,-0.1760094736397574
002050.SZ,20150630,11.49,94636418.91,-0.523010837178149,0.18,0.1409,-0.4212950544370962
002050.SZ,20151231,10.65,206994831.97,-1.48964170623682,0.34,0.3248,0.08522040810870829
002050.SZ,20160630,9.65,107060664.73,0.8241492925416077,0.22,-0.0158,0.05102062908252107
002050.SZ,20170630,16.32,112781481.26,0.9994524199956316,0.28,0.0037,0.21596959091218743
002050.SZ,20170630,16.32,112781481.26,0.8118628395190228,0.28,0.0037,0.21596959091218743
002065.SZ,20080630,14.67,6993516.41,0.02097849396152677,0.27,-0.4252,-0.12660562427156236
002065.SZ,20081231,14.48,15344986.21,0.027187090335581823,0.64,0.396,0.3100293711437777
002065.SZ,20090630,14.2,9805014.28,0.3076362219405001,0.2342,-0.5962,-0.14708351260416583
002065.SZ,20091231,23.24,21014338.81,0.3006195155970243,0.5658,-0.0112,0.08482319230907673
002065.SZ,20100630,24.1,12218829.53,0.008067544795095511,0.3056,-0.6659,-0.016461277054071962
002065.SZ,20101231,30.77,25514007.21,0.13182640332768406,0.7449,0.0475,0.006521053431207224
002065.SZ,20110630,23.7,14016938.89,-0.5627823951822427,0.3928,-0.4541,-0.012578782206860185
002065.SZ,20121231,14.06,42079889.21,0.15264400140917342,0.8249,0.0422,0.15095522175581763
002065.SZ,20131231,33.8,57201937.99,-1.2001042031438565,1.1167,1.1899,0.022439236191277804
002065.SZ,20140630,20.12,53320436.43,-0.29831354080183503,0.2437,-0.2689,-0.6891631115450708
002065.SZ,20141231,17.91,106900082.84,-0.07328038790798543,0.7013,-0.1329,0.010665270895685528
002065.SZ,20150630,28.75,60717350.33,1.3410267117899863,0.26899999999999996,-0.3695,-0.4013988811869049
002065.SZ,20151231,25.1,122219847.01,0.2947867578344421,0.7416,0.0082,0.1386669245961391
002074.SZ,20080630,7.1,6010741.09,0.4981301602730078,0.1803,-0.0938,-0.9785378974661485
002074.SZ,20081231,9.5,12645618.58,0.4823148048002392,0.28,0.0549,0.2758228473096375
002074.SZ,20090630,11.14,6476502.6,1.5431712199828556,0.1299,-0.3681,-0.13105975896540753
002074.SZ,20091231,14.06,12892454.38,0.6910619246623659,0.24,-0.0064,0.07838452892098213
002074.SZ,20100630,9.76,6919068.17,0.018558372092374112,0.14,-0.4031,-0.1465103252932939
002074.SZ,20101231,17.31,14638585.2,0.7012192977550424,0.19,0.0295,-0.07295190266080326
002074.SZ,20110630,10.46,8077872.16,0.5808348463261191,0.13,0.0398,-0.45580192226975796
002074.SZ,20121231,5.45,16220247.04,1.5021268299553248,0.15,-0.1376,0.07424912537577874
002074.SZ,20131231,5.6,19909646.25,1.00970392351762,0.12,0.3474,-0.2000211338933556
002074.SZ,20141231,14.13,24628811.35,2.240399663660649,0.15,-0.157,-0.22695792338968038
002074.SZ,20150630,24.81,25532286.41,-5.8896695982880365,0.37,0.4194,-0.21529339163024083
002074.SZ,20151231,37.1,62710640.15,-2.7517617531497405,0.8,1.2913,0.0016185598354108027
002074.SZ,20160630,39.47,44306224.6,0.3843917530128188,0.61,-0.6585,0.188165811771548
002074.SZ,20170630,31.55,114591289.08,-0.4342196567480017,0.51,0.1314,0.15647773820761232
002074.SZ,20170630,31.55,114591289.08,-0.2964707785702395,0.51,0.1314,0.15647773820761232
002081.SZ,20080630,25.32,5132886.15,0.42303888954498986,0.39,-0.9627,-0.1487195734697558
002081.SZ,20081231,20.1,10088915.33,0.2113447115458243,0.98,-0.3129,0.17281465215454117
002081.SZ,20090630,18.26,5433742.85,0.7284433306626038,0.3148,0.3533,-0.12057820062871304
002081.SZ,20091231,30.9,16598659.74,0.40189597144988654,0.95,1.3465,0.20153406698135462
002081.SZ,20100630,31.3,13435885.39,0.6391640325748937,0.37,-0.0046,0.06568934282330655
002081.SZ,20101231,68.78,27808000.35,0.2738166910898567,1.22,0.7398,0.01287697043946966
002081.SZ,20110630,40.2,15752402.98,-0.013176111453225493,0.51,-0.3535,0.09190801354174083
002081.SZ,20121231,44.02,37097993.39,-0.5886430921153798,1.43,1.4479,0.28511079371529846
002081.SZ,20131231,21.98,47841924.42,0.15505108097856768,1.33,-0.1768,-0.047966565865437585
002081.SZ,20140630,14.16,29000540.36,0.3359201160449799,0.46,-0.6916,-0.21006403588039144
002081.SZ,20141231,16.8,63710478.16,0.52838577532971,1.07,-0.9217,-0.06398032966340714
002081.SZ,20150630,28.19,38167188.22,0.4854543772557791,0.4844,-0.4838,-0.14319543535923895
002081.SZ,20151231,18.68,75921211.43,1.3585139613287744,0.91,-0.3009,0.14367752117035093
002081.SZ,20160630,10.02,31920059.58,0.1162848843412939,0.336,0.0652,-0.414077284557507
002081.SZ,20170630,10.98,34898849.45,0.3132612662382885,0.3392,-0.0835,0.08255040304900471
002081.SZ,20170630,10.98,34898849.45,-0.28296432373229435,0.3392,-0.0835,0.08255040304900471
002085.SZ,20080630,5.94,39493642.16,1.1547768971836585,0.12,-0.0021,-0.33092537566104624
002085.SZ,20081231,3.62,79773728.44,10.76767969091749,0.08,-0.1211,0.03657228962334382
002085.SZ,20090630,8.14,44011941.18,0.324060076237656,0.09,-0.282,0.08857614762298088
002085.SZ,20091231,11.84,85103174.07,-0.8155092284917592,0.24,-0.1173,0.2180887806525857
002085.SZ,20100630,7.37,46235642.47,1.9009363834121145,0.19,-0.0255,-0.11400688133164148
002085.SZ,20101231,12.1,92893287.93,0.7533730802249069,0.47,0.0328,-0.017206487593666775
002085.SZ,20110630,13.95,48318537.38,0.050698678963666935,0.21,-0.1445,0.04922036421908691
002085.SZ,20121231,8.24,150313019.91,0.15219876812764666,0.64,0.4628,0.1252440523759524
002085.SZ,20131231,20.48,157001132.03,1.3540550231213448,0.76,0.2399,0.13408958409868665
002085.SZ,20140630,21.26,84075443.83,-0.7607697584228191,0.5187,0.2024,0.10191709388006612
002085.SZ,20141231,26.5,158726320.76,-0.06131200057051449,1.12,0.409,-0.0337631773225179
002085.SZ,20141231,26.5,158726320.76,0.4481466796614245,1.12,0.409,-0.0337631773225179
002085.SZ,20150630,61.27,84828579.41,-0.3111999888765085,0.6736,-0.3176,-0.027526888935315248
002085.SZ,20150630,61.27,84828579.41,-0.2603818668663144,0.6736,-0.3176,-0.027526888935315248
002085.SZ,20151231,32.18,311623606.11,-0.4566525910921431,0.93,0.1153,-0.0514797282196166
002085.SZ,20151231,32.18,311623606.11,-0.9632418521349202,0.93,0.1153,-0.0514797282196166
002085.SZ,20160630,17.19,158909526.13,0.049586650174833685,0.26,0.122,0.06302715655295518
002085.SZ,20160630,17.19,158909526.13,0.7902026838272024,0.26,0.122,0.06302715655295518
002085.SZ,20170630,19.45,176547344.44,0.8427534538578249,0.22,-0.0615,0.21291328306339477
002142.SZ,20080630,10.8,41232574.76,4.152017360584367,0.29,0.0938,-0.18309286419817847
002142.SZ,20081231,6.8,82601908.82,3.7538149554374014,0.53,1.6427,0.005899722127188322
002142.SZ,20090630,12.86,49466485.74,5.880539204321824,0.2824,2.4503,0.2435684561662507
002142.SZ,20091231,17.49,111424000.0,-10.095182479867454,0.58,-0.6763,0.22974044889386444
002142.SZ,20100630,11.02,57200000.0,3.7938883540208437,0.51,-0.5989,-0.008133799926770144
002142.SZ,20101231,12.4,117628000.0,-23.207386492321874,0.91,23.6402,0.014622518867541963
002142.SZ,20110630,10.88,73542000.0,1.5719257485096765,0.57,-5.7297,-0.08708796719378001
002142.SZ,20121231,10.66,203859000.0,-9.617740393163503,1.41,0.7055,0.20087918081681017
002142.SZ,20131231,9.23,245341000.0,-5.608729633047957,1.68,1.354,0.0043431121471652285
002142.SZ,20140630,9.2,139173000.0,-0.1488017824253186,1.07,0.3117,0.015334364000106524
002142.SZ,20141231,15.73,296508000.0,-1.336446531109275,1.89,-2.0128,0.14476490040681192
002142.SZ,20150630,21.15,162146000.0,-7.931285149495888,0.91,-4.0971,0.1130072239788687
002142.SZ,20151231,15.51,332382000.0,-2.199005418609832,1.68,-4.8045,0.08122543992258578
002142.SZ,20160630,14.78,167807000.0,-19.35810664672332,1.06,4.0802,-0.008086297431357818
002142.SZ,20170630,19.3,184242000.0,9.088067930140447,0.94,-3.1746,0.04504072542430381
002153.SZ,20080630,68.2,2012899.36,-0.9354461836003872,0.54,-0.4451,-0.18756195633142245
002153.SZ,20081231,48.46,3914535.37,0.1407700480203339,1.38,0.0339,0.09928007998135008
002153.SZ,20090630,32.2,3594148.61,0.7813754363335391,0.31,-0.0602,-0.02998083221193567
002153.SZ,20091231,32.98,7744182.35,0.3923648284925452,0.59,0.1514,-0.056012281909326174
002153.SZ,20100630,33.46,4665982.97,0.5423427257673441,0.46,0.0138,-0.0628372840590668
002153.SZ,20101231,56.5,9446574.6,0.5683519002342495,0.95,0.3522,0.045256591588120856
002153.SZ,20110630,34.9,4808014.16,0.3754313463912861,0.44,-0.0343,-0.015636423769755114
002153.SZ,20121231,21.72,10135966.59,0.3937973560068302,0.95,0.8092,0.06515258317713056
002153.SZ,20131231,47.48,12640678.25,0.2652775292600488,1.16,-0.9299,-0.030695068462603472
002153.SZ,20140630,51.3,9071883.51,1.007892271002495,0.55,-0.3064,0.11624912497981625
